
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:44:30 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:44:32.023] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:44:32.024] [scope] [info] recorded CPU goveror
[2023-10-09 17:44:32.024] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:44:32.024] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:44:34-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.77 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.10, 3.44, 18.39
---------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                 Time             CPU   Iterations UserCounters...
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):25/manual_time              8873 ns        21337 ns        77408 bytes=33.5544M bytes_per_second=3.43926T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):25/manual_time_mean         8973 ns        21430 ns            5 bytes=33.5544M bytes_per_second=3.40109T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):25/manual_time_median       8963 ns        21461 ns            5 bytes=33.5544M bytes_per_second=3.40492T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):25/manual_time_stddev       83.2 ns         72.1 ns            5 bytes=0 bytes_per_second=32.2969G/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):25/manual_time_cv           0.93 %          0.34 %             5 bytes=0.00% bytes_per_second=0.93% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time              9104 ns        21643 ns        77276 bytes=67.1089M bytes_per_second=6.70445T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time              9152 ns        21713 ns        77276 bytes=67.1089M bytes_per_second=6.66891T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time              9071 ns        21586 ns        77276 bytes=67.1089M bytes_per_second=6.72825T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time              8884 ns        21443 ns        77276 bytes=67.1089M bytes_per_second=6.87006T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time              8830 ns        21358 ns        77276 bytes=67.1089M bytes_per_second=6.91204T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time_mean         9008 ns        21549 ns            5 bytes=67.1089M bytes_per_second=6.77674T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time_median       9071 ns        21586 ns            5 bytes=67.1089M bytes_per_second=6.72825T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time_stddev        142 ns          146 ns            5 bytes=0 bytes_per_second=110.074G/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):26/manual_time_cv           1.58 %          0.68 %             5 bytes=0.00% bytes_per_second=1.59% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time              9115 ns        21733 ns        76837 bytes=134.218M bytes_per_second=13.3929T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time              9121 ns        21792 ns        76837 bytes=134.218M bytes_per_second=13.3832T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time              8965 ns        21552 ns        76837 bytes=134.218M bytes_per_second=13.6164T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time              8878 ns        21450 ns        76837 bytes=134.218M bytes_per_second=13.75T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time              8826 ns        21364 ns        76837 bytes=134.218M bytes_per_second=13.8304T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time_mean         8981 ns        21578 ns            5 bytes=134.218M bytes_per_second=13.5946T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time_median       8965 ns        21552 ns            5 bytes=134.218M bytes_per_second=13.6164T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time_stddev        134 ns          182 ns            5 bytes=0 bytes_per_second=208.378G/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):27/manual_time_cv           1.50 %          0.84 %             5 bytes=0.00% bytes_per_second=1.50% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time              9235 ns        22190 ns        76033 bytes=268.435M bytes_per_second=26.4359T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time              9127 ns        22078 ns        76033 bytes=268.435M bytes_per_second=26.7481T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time              8984 ns        21916 ns        76033 bytes=268.435M bytes_per_second=27.1744T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time              8893 ns        21733 ns        76033 bytes=268.435M bytes_per_second=27.4534T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time              8952 ns        21860 ns        76033 bytes=268.435M bytes_per_second=27.2728T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time_mean         9038 ns        21956 ns            5 bytes=268.435M bytes_per_second=27.0169T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time_median       8984 ns        21916 ns            5 bytes=268.435M bytes_per_second=27.1744T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time_stddev        140 ns          180 ns            5 bytes=0 bytes_per_second=425.483G/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):28/manual_time_cv           1.55 %          0.82 %             5 bytes=0.00% bytes_per_second=1.54% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time              9110 ns        22585 ns        76789 bytes=536.871M bytes_per_second=53.5997T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time              9165 ns        22682 ns        76789 bytes=536.871M bytes_per_second=53.2743T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time              9297 ns        22933 ns        76789 bytes=536.871M bytes_per_second=52.5203T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time              9225 ns        22726 ns        76789 bytes=536.871M bytes_per_second=52.9327T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time              9220 ns        22719 ns        76789 bytes=536.871M bytes_per_second=52.9575T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time_mean         9203 ns        22729 ns            5 bytes=536.871M bytes_per_second=53.0569T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time_median       9220 ns        22719 ns            5 bytes=536.871M bytes_per_second=52.9575T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time_stddev       70.2 ns          127 ns            5 bytes=0 bytes_per_second=414.438G/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):29/manual_time_cv           0.76 %          0.56 %             5 bytes=0.00% bytes_per_second=0.76% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time              9340 ns        24038 ns        74438 bytes=1073.74M bytes_per_second=104.552T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time              9694 ns        24540 ns        74438 bytes=1073.74M bytes_per_second=100.742T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time              9612 ns        24628 ns        74438 bytes=1073.74M bytes_per_second=101.596T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time              9367 ns        24134 ns        74438 bytes=1073.74M bytes_per_second=104.253T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time              8951 ns        23556 ns        74438 bytes=1073.74M bytes_per_second=109.104T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time_mean         9393 ns        24179 ns            5 bytes=1073.74M bytes_per_second=104.049T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time_median       9367 ns        24134 ns            5 bytes=1073.74M bytes_per_second=104.253T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time_stddev        290 ns          431 ns            5 bytes=0 bytes_per_second=3.27137T/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/0/log2(N):30/manual_time_cv           3.09 %          1.78 %             5 bytes=0.00% bytes_per_second=3.14% dst_gpu=-nan% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time            260253 ns       523948 ns         2687 bytes=1024 bytes_per_second=3.75235M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time            260559 ns       523844 ns         2687 bytes=1024 bytes_per_second=3.74796M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time            260311 ns       523324 ns         2687 bytes=1024 bytes_per_second=3.75152M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time            259847 ns       523562 ns         2687 bytes=1024 bytes_per_second=3.75822M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time            261085 ns       522991 ns         2687 bytes=1024 bytes_per_second=3.7404M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time_mean       260411 ns       523534 ns            5 bytes=1024 bytes_per_second=3.75009M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time_median     260311 ns       523562 ns            5 bytes=1024 bytes_per_second=3.75152M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time_stddev        455 ns          390 ns            5 bytes=0 bytes_per_second=6.71003k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):10/manual_time_cv           0.17 %          0.07 %             5 bytes=0.00% bytes_per_second=0.17% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time            260583 ns       524453 ns         2675 bytes=2.048k bytes_per_second=7.4952M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time            259929 ns       522539 ns         2675 bytes=2.048k bytes_per_second=7.51406M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time            260118 ns       523538 ns         2675 bytes=2.048k bytes_per_second=7.50862M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time            259679 ns       523256 ns         2675 bytes=2.048k bytes_per_second=7.5213M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time            261039 ns       524771 ns         2675 bytes=2.048k bytes_per_second=7.48213M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time_mean       260270 ns       523711 ns            5 bytes=2.048k bytes_per_second=7.50426M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time_median     260118 ns       523538 ns            5 bytes=2.048k bytes_per_second=7.50862M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time_stddev        543 ns          906 ns            5 bytes=0 bytes_per_second=16.0073k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):11/manual_time_cv           0.21 %          0.17 %             5 bytes=0.00% bytes_per_second=0.21% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time            260437 ns       524377 ns         2684 bytes=4.096k bytes_per_second=14.9989M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time            261600 ns       525143 ns         2684 bytes=4.096k bytes_per_second=14.9321M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time            260134 ns       524336 ns         2684 bytes=4.096k bytes_per_second=15.0163M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time            260709 ns       524121 ns         2684 bytes=4.096k bytes_per_second=14.9832M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time            260545 ns       523405 ns         2684 bytes=4.096k bytes_per_second=14.9926M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time_mean       260685 ns       524276 ns            5 bytes=4.096k bytes_per_second=14.9846M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time_median     260545 ns       524336 ns            5 bytes=4.096k bytes_per_second=14.9926M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time_stddev        553 ns          622 ns            5 bytes=0 bytes_per_second=32.491k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):12/manual_time_cv           0.21 %          0.12 %             5 bytes=0.00% bytes_per_second=0.21% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time            261670 ns       526854 ns         2707 bytes=8.192k bytes_per_second=29.8563M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time            262764 ns       527302 ns         2707 bytes=8.192k bytes_per_second=29.732M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time            261071 ns       527941 ns         2707 bytes=8.192k bytes_per_second=29.9248M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time            262875 ns       527880 ns         2707 bytes=8.192k bytes_per_second=29.7194M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time            261828 ns       527286 ns         2707 bytes=8.192k bytes_per_second=29.8383M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time_mean       262042 ns       527453 ns            5 bytes=8.192k bytes_per_second=29.8142M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time_median     261828 ns       527302 ns            5 bytes=8.192k bytes_per_second=29.8383M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time_stddev        765 ns          455 ns            5 bytes=0 bytes_per_second=89.1757k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):13/manual_time_cv           0.29 %          0.09 %             5 bytes=0.00% bytes_per_second=0.29% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time            264146 ns       532096 ns         2652 bytes=16.384k bytes_per_second=59.1529M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time            265608 ns       532769 ns         2652 bytes=16.384k bytes_per_second=58.8273M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time            263910 ns       533033 ns         2652 bytes=16.384k bytes_per_second=59.2059M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time            265197 ns       532938 ns         2652 bytes=16.384k bytes_per_second=58.9184M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time            264797 ns       533010 ns         2652 bytes=16.384k bytes_per_second=59.0074M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time_mean       264732 ns       532769 ns            5 bytes=16.384k bytes_per_second=59.0224M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time_median     264797 ns       532938 ns            5 bytes=16.384k bytes_per_second=59.0074M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time_stddev        708 ns          390 ns            5 bytes=0 bytes_per_second=161.747k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):14/manual_time_cv           0.27 %          0.07 %             5 bytes=0.00% bytes_per_second=0.27% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time            268539 ns       541559 ns         2604 bytes=32.768k bytes_per_second=116.37M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time            269301 ns       542167 ns         2604 bytes=32.768k bytes_per_second=116.041M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time            269665 ns       542661 ns         2604 bytes=32.768k bytes_per_second=115.885M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time            268803 ns       541983 ns         2604 bytes=32.768k bytes_per_second=116.256M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time            270066 ns       541874 ns         2604 bytes=32.768k bytes_per_second=115.713M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time_mean       269275 ns       542049 ns            5 bytes=32.768k bytes_per_second=116.053M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time_median     269301 ns       541983 ns            5 bytes=32.768k bytes_per_second=116.041M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time_stddev        621 ns          407 ns            5 bytes=0 bytes_per_second=273.993k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):15/manual_time_cv           0.23 %          0.08 %             5 bytes=0.00% bytes_per_second=0.23% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time            277698 ns       561123 ns         2547 bytes=65.536k bytes_per_second=225.064M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time            277702 ns       561206 ns         2547 bytes=65.536k bytes_per_second=225.061M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time            276899 ns       560460 ns         2547 bytes=65.536k bytes_per_second=225.714M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time            277406 ns       558438 ns         2547 bytes=65.536k bytes_per_second=225.302M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time            279012 ns       560278 ns         2547 bytes=65.536k bytes_per_second=224.005M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time_mean       277743 ns       560301 ns            5 bytes=65.536k bytes_per_second=225.029M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time_median     277698 ns       560460 ns            5 bytes=65.536k bytes_per_second=225.064M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time_stddev        781 ns         1117 ns            5 bytes=0 bytes_per_second=646.537k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):16/manual_time_cv           0.28 %          0.20 %             5 bytes=0.00% bytes_per_second=0.28% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time            290705 ns       590571 ns         2382 bytes=131.072k bytes_per_second=429.989M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time            290724 ns       589668 ns         2382 bytes=131.072k bytes_per_second=429.961M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time            293193 ns       589787 ns         2382 bytes=131.072k bytes_per_second=426.34M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time            290630 ns       590290 ns         2382 bytes=131.072k bytes_per_second=430.101M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time            290726 ns       589212 ns         2382 bytes=131.072k bytes_per_second=429.958M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time_mean       291195 ns       589906 ns            5 bytes=131.072k bytes_per_second=429.27M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time_median     290724 ns       589787 ns            5 bytes=131.072k bytes_per_second=429.961M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time_stddev       1117 ns          534 ns            5 bytes=0 bytes_per_second=1.63881M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):17/manual_time_cv           0.38 %          0.09 %             5 bytes=0.00% bytes_per_second=0.38% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):18/manual_time            326129 ns       655566 ns         2154 bytes=262.144k bytes_per_second=766.568M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):18/manual_time            326357 ns       656534 ns         2154 bytes=262.144k bytes_per_second=766.033M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):18/manual_time            326460 ns       656352 ns         2154 bytes=262.144k bytes_per_second=765.79M/s dst_gpu=1 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/1/log2(N):18/manual_time            325654 ns       653558 ns         2154 bytes=262.144k bytes_per_second=767.687M/s dst_gpu=1 src_gpu=0
